land,city,balcony,living_space,total_rent,service_charge,base_rent,lift,pets_allowed,floor,no_rooms,garden,cellar,noParkSpaces
Brandenburg,Potsdam_Mittelmark_Kreis,False,89.0,940.0,140.0,800.0,False,negotiable,2.0,3.0,True,True,1.0
Brandenburg,Teltow_Fläming_Kreis,True,87.28,700.0,90.0,610.0,False,no,1.0,2.0,False,False,0.0
Brandenburg,Dahme_Spreewald_Kreis,False,57.0,682.0,112.0,570.0,False,no,1.0,2.0,False,False,0.0
Brandenburg,Frankfurt_Oder,True,57.92,414.71000000000004,159.86,254.85,False,no,4.0,3.0,False,False,0.0
Brandenburg,Elbe_Elster_Kreis,True,61.8,380.0,100.0,280.0,False,negotiable,2.0,3.0,True,True,0.0
Brandenburg,Spree_Neiße_Kreis,False,58.36,310.0,40.0,270.0,False,yes,1.0,1.0,True,True,0.0
Brandenburg,Uckermark_Kreis,True,59.28,400.11,80.0,320.11,False,negotiable,5.0,2.0,False,False,0.0
Brandenburg,Uckermark_Kreis,True,76.26,570.0,170.0,400.0,False,no,0.0,4.0,False,True,0.0
Brandenburg,Prignitz_Kreis,True,71.6,294.0,79.0,215.0,False,yes,4.0,4.0,False,True,1.0
Brandenburg,Cottbus,True,56.23,436.0,149.0,287.0,False,negotiable,5.0,3.0,False,True,0.0
Brandenburg,Teltow_Fläming_Kreis,False,100.0,930.0,180.0,750.0,False,no,0.0,4.0,False,True,1.0
Brandenburg,Dahme_Spreewald_Kreis,True,87.62,941.2,65.0,876.2,False,no,2.0,3.0,False,True,0.0
Brandenburg,Potsdam,True,74.59,1080.0,180.0,900.0,False,negotiable,1.0,3.0,True,True,1.0
Brandenburg,Märkisch_Oderland_Kreis,True,77.46,505.0,99.0,406.0,False,no,2.0,3.0,False,False,0.0
Brandenburg,Potsdam,False,20.4,448.0,108.0,340.0,True,no,2.0,1.0,False,False,0.0
Brandenburg,Barnim_Kreis,False,93.0,858.0,260.0,598.0,False,no,2.0,3.0,False,True,0.0
Brandenburg,Spree_Neiße_Kreis,False,102.3,680.0,130.0,550.0,False,negotiable,3.0,3.0,False,True,0.0
Brandenburg,Teltow_Fläming_Kreis,False,73.39,540.3399999999999,100.0,440.34,False,no,2.0,3.0,False,True,0.0
Brandenburg,Barnim_Kreis,True,61.1,456.88,75.0,381.88,False,no,4.0,3.0,False,True,0.0
Brandenburg,Teltow_Fläming_Kreis,True,60.0,410.0,50.0,360.0,False,negotiable,3.0,3.0,False,True,0.0
Brandenburg,Oberhavel_Kreis,True,76.0,942.4,144.4,798.0,False,negotiable,0.0,3.0,True,False,0.0
Brandenburg,Oder_Spree_Kreis,False,76.0,700.0,150.0,550.0,False,negotiable,2.0,2.0,True,True,1.0
Brandenburg,Oberspreewald_Lausitz_Kreis,True,60.5,380.4,90.0,290.4,False,no,2.0,3.0,False,True,0.0
Brandenburg,Barnim_Kreis,True,58.0,535.0,135.0,400.0,False,no,3.0,2.0,False,True,0.0
Brandenburg,Oberhavel_Kreis,False,52.41,285.85,50.0,235.85,False,negotiable,0.0,2.0,False,False,0.0
Brandenburg,Havelland_Kreis,False,86.72,646.96,170.0,476.96,False,no,1.0,3.0,False,True,0.0
Brandenburg,Prignitz_Kreis,False,31.37,215.0,45.0,170.0,False,no,1.0,1.0,False,True,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,80.07,820.0,180.0,640.0,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Barnim_Kreis,True,50.0,530.0,80.0,450.0,False,negotiable,1.0,1.0,False,False,0.0
Brandenburg,Potsdam,True,70.43,993.0,205.0,788.0,True,negotiable,2.0,2.0,False,True,1.0
Brandenburg,Cottbus,True,65.54,508.67999999999995,180.98,327.7,False,no,3.0,4.0,False,False,0.0
Brandenburg,Uckermark_Kreis,False,47.21,294.05,58.0,236.05,False,negotiable,1.0,2.0,False,False,0.0
Brandenburg,Cottbus,False,93.0,757.0,180.0,577.0,False,negotiable,3.0,3.0,False,False,0.0
Brandenburg,Brandenburg_an_der_Havel,True,59.06,340.77,75.0,265.77,False,yes,3.0,3.0,False,False,0.0
Brandenburg,Cottbus,True,57.19,444.67999999999995,158.73,285.95,False,no,3.0,3.0,False,False,0.0
Brandenburg,Cottbus,False,35.0,295.0,50.0,245.0,False,no,2.0,1.0,False,False,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,76.0,500.0,150.0,350.0,False,negotiable,2.0,3.0,False,True,1.0
Brandenburg,Uckermark_Kreis,False,30.32,284.0,74.0,210.0,False,no,1.0,1.0,False,True,0.0
Brandenburg,Frankfurt_Oder,False,53.53,470.0,150.0,320.0,False,negotiable,4.0,2.0,True,True,0.0
Brandenburg,Brandenburg_an_der_Havel,False,97.5,884.0,195.0,689.0,False,negotiable,3.0,4.0,False,True,0.0
Brandenburg,Havelland_Kreis,False,40.0,250.0,50.0,200.0,False,no,0.0,2.0,True,True,0.0
Brandenburg,Elbe_Elster_Kreis,False,47.15,331.0,115.0,216.0,False,no,3.0,2.0,False,True,0.0
Brandenburg,Elbe_Elster_Kreis,False,47.32,290.51,47.32,243.19,False,no,4.0,2.0,False,False,0.0
Brandenburg,Potsdam,True,35.0,400.0,125.0,275.0,True,negotiable,1.0,1.0,False,True,1.0
Brandenburg,Brandenburg_an_der_Havel,False,32.48,295.0,70.0,225.0,False,no,0.0,1.0,False,True,0.0
Brandenburg,Uckermark_Kreis,False,25.75,186.69,32.19,154.5,False,negotiable,4.0,1.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,46.86,360.0,100.0,260.0,False,negotiable,3.0,2.0,False,True,0.0
Brandenburg,Cottbus,False,60.4,545.0,150.0,395.0,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Oberhavel_Kreis,True,48.74,612.24,48.74,563.5,False,no,1.0,2.0,False,True,1.0
Brandenburg,Uckermark_Kreis,True,74.58,650.0,195.0,455.0,False,no,4.0,4.0,False,False,0.0
Brandenburg,Cottbus,False,46.62,320.75,64.34,256.41,False,negotiable,0.0,2.0,False,True,0.0
Brandenburg,Cottbus,True,42.55,280.84000000000003,46.81,234.03,False,yes,3.0,1.0,False,True,0.0
Brandenburg,Elbe_Elster_Kreis,False,54.22,384.07,68.04,316.03,False,negotiable,3.0,2.0,False,False,0.0
Brandenburg,Märkisch_Oderland_Kreis,False,61.0,360.0,70.0,290.0,False,negotiable,1.0,4.0,False,True,0.0
Brandenburg,Dahme_Spreewald_Kreis,True,59.0,755.0,165.0,590.0,False,no,2.0,2.0,False,True,1.0
Brandenburg,Cottbus,True,78.45,648.0,228.0,420.0,True,negotiable,1.0,2.0,False,True,1.0
Brandenburg,Potsdam,True,60.53,938.22,181.59,756.63,True,negotiable,1.0,2.0,False,True,1.0
Brandenburg,Cottbus,True,59.9,527.52,216.04,311.48,True,no,5.0,3.0,False,False,0.0
Brandenburg,Cottbus,False,85.63,560.0,170.0,390.0,False,negotiable,3.0,2.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,65.0,450.0,100.0,350.0,False,negotiable,0.0,3.0,False,True,1.0
Brandenburg,Barnim_Kreis,True,85.48,845.0,200.0,645.0,False,no,2.0,3.0,False,False,0.0
Brandenburg,Spree_Neiße_Kreis,False,60.6,315.0,45.0,270.0,False,negotiable,1.0,2.0,True,True,1.0
Brandenburg,Potsdam,True,75.12,1088.0,112.0,976.0,False,negotiable,3.0,2.0,False,True,0.0
Brandenburg,Cottbus,True,57.19,426.40999999999997,140.46,285.95,False,no,4.0,3.0,False,False,0.0
Brandenburg,Brandenburg_an_der_Havel,True,65.0,540.0,160.0,380.0,False,negotiable,0.0,3.0,True,True,0.0
Brandenburg,Barnim_Kreis,True,92.0,818.4,110.0,708.4,False,negotiable,2.0,4.0,True,True,1.0
Brandenburg,Barnim_Kreis,True,51.46,529.0,59.0,470.0,True,negotiable,1.0,2.0,False,True,0.0
Brandenburg,Teltow_Fläming_Kreis,True,102.0,690.0,100.0,590.0,False,no,2.0,3.0,False,True,2.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,67.0,1019.0,174.0,845.0,True,negotiable,0.0,2.0,True,True,1.0
Brandenburg,Oder_Spree_Kreis,True,83.0,950.0,120.0,830.0,False,negotiable,1.0,3.0,False,True,1.0
Brandenburg,Cottbus,True,74.85,614.24,241.3,372.94,True,no,5.0,4.0,False,False,0.0
Brandenburg,Spree_Neiße_Kreis,True,113.0,720.0,160.0,560.0,False,negotiable,3.0,3.0,False,True,0.0
Brandenburg,Cottbus,True,60.98,835.43,164.65,670.78,True,negotiable,4.0,2.0,False,True,1.0
Brandenburg,Cottbus,True,58.74,454.98,165.27,289.71,False,no,2.0,3.0,False,False,0.0
Brandenburg,Havelland_Kreis,True,54.45,529.0,144.0,385.0,False,no,4.0,3.0,False,True,0.0
Brandenburg,Barnim_Kreis,True,57.0,485.0,86.0,399.0,False,negotiable,0.0,2.0,False,False,0.0
Brandenburg,Barnim_Kreis,False,70.33,545.0,140.0,405.0,False,no,1.0,3.0,False,True,1.0
Brandenburg,Ostprignitz_Ruppin_Kreis,False,37.0,355.0,95.0,260.0,False,no,1.0,1.0,False,True,0.0
Brandenburg,Uckermark_Kreis,True,58.24,396.5,82.0,314.5,False,no,5.0,2.0,False,False,0.0
Brandenburg,Frankfurt_Oder,True,70.07,636.0,180.0,456.0,False,negotiable,2.0,3.0,True,True,0.0
Brandenburg,Elbe_Elster_Kreis,False,47.49,282.31,68.6,213.71,False,no,4.0,2.0,False,False,0.0
Brandenburg,Spree_Neiße_Kreis,False,73.42,506.96000000000004,168.96,338.0,False,no,2.0,3.0,False,False,1.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,46.07,291.91999999999996,80.0,211.92,False,no,2.0,2.0,False,True,0.0
Brandenburg,Ostprignitz_Ruppin_Kreis,False,52.8,371.0,67.4,303.6,False,yes,2.0,2.0,False,True,1.0
Brandenburg,Uckermark_Kreis,False,70.63,573.0,177.0,396.0,False,no,4.0,4.0,False,False,0.0
Brandenburg,Märkisch_Oderland_Kreis,True,74.95,524.65,172.38,352.27,False,no,2.0,3.0,False,True,0.0
Brandenburg,Uckermark_Kreis,False,73.5,570.0,120.0,450.0,False,no,0.0,3.0,True,True,1.0
Brandenburg,Teltow_Fläming_Kreis,True,65.27,467.0,75.0,392.0,False,no,1.0,3.0,False,False,1.0
Brandenburg,Oberspreewald_Lausitz_Kreis,True,57.92,362.52,84.5,278.02,False,negotiable,3.0,2.0,False,True,0.0
Brandenburg,Teltow_Fläming_Kreis,True,52.0,360.0,80.0,280.0,False,negotiable,1.0,2.0,True,False,0.0
Brandenburg,Uckermark_Kreis,True,60.8,420.0,140.0,280.0,False,no,3.0,3.0,False,True,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,60.0,570.0,150.0,420.0,False,negotiable,4.0,3.0,False,True,0.0
Brandenburg,Ostprignitz_Ruppin_Kreis,False,68.6,572.0,91.0,481.0,False,no,3.0,2.0,False,True,0.0
Brandenburg,Barnim_Kreis,False,82.0,1085.0,142.0,943.0,False,no,1.0,3.0,False,False,0.0
Brandenburg,Teltow_Fläming_Kreis,False,80.0,560.0,80.0,480.0,False,no,2.0,3.0,True,False,0.0
Brandenburg,Teltow_Fläming_Kreis,True,55.0,715.0,55.0,660.0,False,no,0.0,2.0,True,False,0.0
Brandenburg,Oder_Spree_Kreis,False,67.46,460.0,110.0,350.0,False,negotiable,3.0,3.0,False,True,0.0
Brandenburg,Havelland_Kreis,False,40.18,620.0,100.0,520.0,True,negotiable,1.0,1.0,False,True,1.0
Brandenburg,Brandenburg_an_der_Havel,True,61.45,444.28000000000003,139.49,304.79,False,no,1.0,2.0,False,True,0.0
Brandenburg,Havelland_Kreis,False,45.3,356.0,101.0,255.0,False,no,2.0,2.0,False,False,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,62.0,840.0,160.0,680.0,True,negotiable,1.0,2.0,True,True,2.0
Brandenburg,Oberhavel_Kreis,True,73.54,750.1099999999999,198.56,551.55,False,negotiable,3.0,3.0,False,True,1.0
Brandenburg,Uckermark_Kreis,False,62.6,330.0,40.0,290.0,False,negotiable,2.0,3.0,False,False,0.0
Brandenburg,Brandenburg_an_der_Havel,False,65.0,445.0,55.0,390.0,False,negotiable,2.0,2.0,False,True,0.0
Brandenburg,Havelland_Kreis,False,69.37,495.0,150.0,345.0,False,yes,2.0,3.0,False,True,0.0
Brandenburg,Dahme_Spreewald_Kreis,True,113.0,984.0,249.5,734.5,False,negotiable,2.0,4.0,True,True,0.0
Brandenburg,Uckermark_Kreis,False,55.87,400.03000000000003,64.81,335.22,False,no,2.0,2.0,False,False,0.0
Brandenburg,Oder_Spree_Kreis,True,60.4,516.4200000000001,75.5,440.92,False,yes,2.0,3.0,False,True,0.0
Brandenburg,Frankfurt_Oder,True,59.36,332.42,35.62,296.8,False,no,1.0,3.0,False,True,1.0
Brandenburg,Cottbus,True,76.14,507.09,126.39,380.7,False,negotiable,5.0,3.0,False,True,0.0
Brandenburg,Uckermark_Kreis,True,60.8,430.0,130.0,300.0,False,no,3.0,3.0,False,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,False,73.11,639.0,140.0,499.0,False,no,3.0,3.0,True,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,True,69.0,348.0,79.0,269.0,False,negotiable,0.0,4.0,True,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,64.0,572.0,172.0,400.0,False,negotiable,1.0,2.0,False,False,0.0
Brandenburg,Dahme_Spreewald_Kreis,False,46.1,350.0,82.62,267.38,False,no,3.0,2.0,False,True,0.0
Brandenburg,Oberhavel_Kreis,True,64.0,799.29,63.29,736.0,False,no,2.0,2.0,False,True,1.0
Brandenburg,Teltow_Fläming_Kreis,True,108.0,1115.0,145.0,970.0,False,no,2.0,3.0,False,True,1.0
Brandenburg,Uckermark_Kreis,False,74.62,488.77,93.28,395.49,False,no,5.0,4.0,False,True,0.0
Brandenburg,Havelland_Kreis,True,55.74,660.0,150.0,510.0,False,no,3.0,3.0,False,True,0.0
Brandenburg,Uckermark_Kreis,True,69.0,543.0,60.0,483.0,False,negotiable,3.0,2.0,False,True,0.0
Brandenburg,Barnim_Kreis,True,61.11,440.0,75.0,365.0,False,no,0.0,3.0,False,True,0.0
Brandenburg,Cottbus,False,72.3,595.0,159.0,436.0,False,negotiable,5.0,3.0,False,True,1.0
Brandenburg,Ostprignitz_Ruppin_Kreis,True,59.0,413.0,67.0,346.0,False,yes,3.0,3.0,False,True,0.0
Brandenburg,Potsdam,True,66.0,890.0,200.0,690.0,False,negotiable,0.0,2.0,True,True,1.0
Brandenburg,Oberhavel_Kreis,True,54.0,671.0,231.0,440.0,False,no,3.0,3.0,True,False,0.0
Brandenburg,Ostprignitz_Ruppin_Kreis,False,50.2,415.0,115.0,300.0,False,negotiable,2.0,2.0,True,True,1.0
Brandenburg,Barnim_Kreis,True,71.93,498.6,85.0,413.6,False,no,0.0,4.0,False,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,False,68.0,400.0,80.0,320.0,False,negotiable,1.0,2.0,True,False,0.0
Brandenburg,Uckermark_Kreis,True,59.78,400.79,72.0,328.79,False,negotiable,4.0,2.0,False,False,0.0
Brandenburg,Oberhavel_Kreis,False,87.33,674.26,95.0,579.26,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,47.9,217.65,50.0,167.65,False,negotiable,1.0,2.0,False,False,0.0
Brandenburg,Barnim_Kreis,True,90.89,555.81,65.0,490.81,False,negotiable,0.0,3.0,False,True,1.0
Brandenburg,Barnim_Kreis,False,52.19,494.0,155.0,339.0,False,negotiable,3.0,1.0,False,True,1.0
Brandenburg,Potsdam,True,30.0,450.0,95.0,355.0,False,no,2.0,1.0,False,True,0.0
Brandenburg,Frankfurt_Oder,False,48.39,376.96,76.94,300.02,False,no,0.0,2.0,False,False,0.0
Brandenburg,Dahme_Spreewald_Kreis,False,51.0,370.0,105.0,265.0,False,no,1.0,2.0,True,False,1.0
Brandenburg,Prignitz_Kreis,False,38.0,225.0,35.0,190.0,False,no,1.0,1.0,True,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,30.5,189.85,34.0,155.85,False,no,4.0,1.0,False,False,0.0
Brandenburg,Teltow_Fläming_Kreis,True,63.59,483.0,70.0,413.0,False,no,1.0,2.0,False,True,1.0
Brandenburg,Oder_Spree_Kreis,False,56.53,422.65,140.0,282.65,False,no,1.0,2.0,False,False,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,30.59,210.71,70.0,140.71,False,no,2.0,1.0,False,True,0.0
Brandenburg,Havelland_Kreis,True,86.66,1070.0,200.0,870.0,False,no,1.0,3.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,False,94.6,743.0,251.0,492.0,False,no,3.0,2.0,False,False,0.0
Brandenburg,Oder_Spree_Kreis,False,45.0,592.0,52.0,540.0,False,no,1.0,2.0,False,False,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,47.9,217.65,50.0,167.65,False,negotiable,3.0,2.0,False,False,0.0
Brandenburg,Barnim_Kreis,False,46.41,390.0,110.0,280.0,False,no,0.0,1.0,False,False,0.0
Brandenburg,Frankfurt_Oder,False,86.46,703.5,223.5,480.0,True,no,4.0,3.0,False,False,0.0
Brandenburg,Oberhavel_Kreis,False,41.0,680.0,180.0,500.0,False,no,2.0,2.0,False,False,0.0
Brandenburg,Uckermark_Kreis,True,60.71,413.91,80.0,333.91,False,negotiable,4.0,2.0,False,False,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,58.5,431.0,80.0,351.0,False,no,1.0,3.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,58.91,403.9,74.0,329.9,False,no,2.0,2.0,False,False,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,45.15,345.0,100.0,245.0,False,negotiable,1.0,2.0,False,True,0.0
Brandenburg,Frankfurt_Oder,True,73.57,645.0,165.0,480.0,False,negotiable,0.0,2.0,False,True,0.0
Brandenburg,Spree_Neiße_Kreis,True,89.76,480.0,80.0,400.0,True,negotiable,3.0,2.0,True,True,0.0
Brandenburg,Teltow_Fläming_Kreis,False,38.0,330.0,45.0,285.0,False,negotiable,0.0,1.0,False,True,0.0
Brandenburg,Barnim_Kreis,True,64.23,485.0,65.0,420.0,False,no,4.0,3.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,61.05,449.94000000000005,138.58,311.36,False,no,0.0,2.0,False,True,0.0
Brandenburg,Cottbus,False,41.56,291.0,81.0,210.0,True,negotiable,0.0,2.0,False,True,1.0
Brandenburg,Cottbus,True,50.28,370.0,140.0,230.0,False,negotiable,4.0,1.0,False,True,0.0
Brandenburg,Elbe_Elster_Kreis,False,67.3,400.0,100.0,300.0,False,negotiable,2.0,2.0,True,False,2.0
Brandenburg,Teltow_Fläming_Kreis,True,70.0,710.0,170.0,540.0,False,negotiable,1.0,3.0,False,True,2.0
Brandenburg,Brandenburg_an_der_Havel,False,55.0,474.0,138.0,336.0,False,no,2.0,2.0,False,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,False,75.16,822.8,109.8,713.0,False,negotiable,1.0,3.0,True,True,1.0
Brandenburg,Barnim_Kreis,False,61.11,426.11,90.0,336.11,False,no,0.0,3.0,False,False,0.0
Brandenburg,Havelland_Kreis,False,60.16,350.0,50.0,300.0,False,negotiable,1.0,3.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,True,49.4,307.24,80.0,227.24,False,no,1.0,2.0,False,True,0.0
Brandenburg,Havelland_Kreis,True,55.22,699.0,130.0,569.0,False,negotiable,1.0,2.0,False,False,0.0
Brandenburg,Cottbus,False,43.12,431.2,107.8,323.4,True,negotiable,1.0,2.0,False,False,0.0
Brandenburg,Oder_Spree_Kreis,True,79.73,515.85,87.7,428.15,False,negotiable,3.0,3.0,False,True,0.0
Brandenburg,Cottbus,True,57.19,437.13,163.65,273.48,False,no,3.0,3.0,False,False,0.0
Brandenburg,Elbe_Elster_Kreis,True,59.85,295.0,70.0,225.0,False,no,4.0,3.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,92.87,804.22,247.0,557.22,False,negotiable,3.0,5.0,False,False,0.0
Brandenburg,Uckermark_Kreis,False,56.0,292.0,40.0,252.0,False,negotiable,1.0,3.0,False,True,1.0
Brandenburg,Oberhavel_Kreis,True,77.0,1000.81,76.81,924.0,False,no,3.0,3.0,False,True,1.0
Brandenburg,Prignitz_Kreis,False,93.67,715.0,245.0,470.0,False,no,2.0,3.0,False,False,0.0
Brandenburg,Cottbus,True,48.46,348.91,106.61,242.3,False,negotiable,5.0,2.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,True,104.0,855.0,256.0,599.0,True,negotiable,1.0,3.0,True,True,0.0
Brandenburg,Havelland_Kreis,False,53.0,730.0,180.0,550.0,False,negotiable,1.0,3.0,True,True,1.0
Brandenburg,Cottbus,True,53.11,360.0,127.0,233.0,False,negotiable,2.0,1.0,False,True,1.0
Brandenburg,Brandenburg_an_der_Havel,True,61.16,374.0,75.0,299.0,False,no,4.0,3.0,False,False,0.0
Brandenburg,Oder_Spree_Kreis,False,75.47,615.84,113.96,501.88,False,no,2.0,3.0,False,True,0.0
Brandenburg,Potsdam,True,59.5,879.0,130.0,749.0,False,negotiable,2.0,3.0,False,False,0.0
Brandenburg,Cottbus,True,71.85,487.15,106.34,380.81,False,negotiable,5.0,4.0,False,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,False,60.0,347.0,65.0,282.0,False,no,1.0,2.0,True,True,0.0
Brandenburg,Ostprignitz_Ruppin_Kreis,True,51.0,350.0,125.0,225.0,False,no,1.0,2.0,False,True,0.0
Brandenburg,Barnim_Kreis,True,81.37,1113.5,238.5,875.0,True,no,1.0,3.0,False,False,0.0
Brandenburg,Barnim_Kreis,True,87.0,828.0,148.0,680.0,True,no,1.0,3.0,True,True,1.0
Brandenburg,Teltow_Fläming_Kreis,False,69.0,416.0,99.0,317.0,False,negotiable,1.0,2.0,False,True,0.0
Brandenburg,Cottbus,True,76.0,650.0,150.0,500.0,False,no,1.0,3.0,False,True,0.0
Brandenburg,Barnim_Kreis,True,58.79,540.0,145.0,395.0,False,no,2.0,2.0,False,False,0.0
Brandenburg,Cottbus,True,63.27,487.5,130.0,357.5,False,no,4.0,3.0,False,True,1.0
Brandenburg,Oder_Spree_Kreis,True,62.0,385.0,65.0,320.0,False,negotiable,3.0,3.0,False,True,1.0
Brandenburg,Spree_Neiße_Kreis,True,92.52,838.0,190.0,648.0,False,negotiable,2.0,4.0,False,True,0.0
Brandenburg,Prignitz_Kreis,False,74.18,629.26,110.0,519.26,False,no,1.0,3.0,False,True,1.0
Brandenburg,Frankfurt_Oder,False,58.59,428.88,171.08,257.8,False,no,4.0,3.0,False,False,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,53.36,682.0,97.0,585.0,True,negotiable,2.0,2.0,False,True,1.0
Brandenburg,Oberhavel_Kreis,True,70.0,910.0,70.0,840.0,False,negotiable,2.0,2.0,True,False,1.0
Brandenburg,Oberhavel_Kreis,True,49.0,636.86,48.86,588.0,False,no,2.0,2.0,False,True,1.0
Brandenburg,Märkisch_Oderland_Kreis,True,63.0,595.0,100.0,495.0,False,negotiable,1.0,2.0,True,True,1.0
Brandenburg,Oder_Spree_Kreis,True,85.0,800.0,150.0,650.0,False,yes,1.0,3.0,False,False,1.0
Brandenburg,Havelland_Kreis,False,65.0,410.0,120.0,290.0,False,negotiable,2.0,2.0,False,False,1.0
Brandenburg,Elbe_Elster_Kreis,True,46.0,363.0,137.0,226.0,False,yes,4.0,2.0,False,True,0.0
Brandenburg,Barnim_Kreis,True,59.17,463.5,145.0,318.5,False,no,2.0,3.0,False,True,0.0
Brandenburg,Uckermark_Kreis,True,61.1,400.0,100.0,300.0,False,no,1.0,3.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,56.66,447.0,93.0,354.0,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Frankfurt_Oder,False,45.0,418.5,148.5,270.0,True,no,0.0,2.0,False,False,0.0
Brandenburg,Uckermark_Kreis,True,60.8,430.0,150.0,280.0,False,no,4.0,3.0,False,True,0.0
Brandenburg,Cottbus,True,94.0,820.0,170.0,650.0,False,negotiable,1.0,3.0,False,True,1.0
Brandenburg,Barnim_Kreis,True,60.36,560.0,160.0,400.0,False,no,3.0,3.0,False,False,0.0
Brandenburg,Spree_Neiße_Kreis,True,62.21,473.0,180.0,293.0,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Frankfurt_Oder,False,69.2,460.46000000000004,107.54,352.92,False,no,0.0,3.0,False,True,0.0
Brandenburg,Ostprignitz_Ruppin_Kreis,True,94.0,1050.0,220.0,830.0,True,no,2.0,3.0,False,False,0.0
Brandenburg,Oberhavel_Kreis,False,47.0,659.0,96.0,563.0,False,no,2.0,2.0,True,True,1.0
Brandenburg,Barnim_Kreis,True,64.23,455.0,75.0,380.0,False,no,3.0,3.0,False,True,0.0
Brandenburg,Havelland_Kreis,False,47.92,280.0,40.0,240.0,False,negotiable,0.0,2.0,False,True,0.0
Brandenburg,Teltow_Fläming_Kreis,False,58.45,439.7,89.0,350.7,False,no,3.0,2.0,False,True,0.0
Brandenburg,Cottbus,True,30.97,263.1,112.51,150.59,True,no,4.0,1.0,False,False,0.0
Brandenburg,Cottbus,True,57.22,443.31000000000006,145.77,297.54,False,no,5.0,3.0,False,False,0.0
Brandenburg,Cottbus,True,44.0,415.0,125.0,290.0,False,negotiable,1.0,2.0,False,True,1.0
Brandenburg,Dahme_Spreewald_Kreis,True,80.33,1076.42,112.46,963.96,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Oder_Spree_Kreis,False,73.0,729.0,183.0,546.0,True,no,2.0,2.0,False,True,1.0
Brandenburg,Elbe_Elster_Kreis,True,40.0,298.05,79.48,218.57,False,no,2.0,1.0,False,False,0.0
Brandenburg,Prignitz_Kreis,True,76.0,502.0,160.0,342.0,False,negotiable,5.0,4.0,False,True,0.0
Brandenburg,Ostprignitz_Ruppin_Kreis,True,50.51,476.57,123.0,353.57,False,no,1.0,2.0,False,True,1.0
Brandenburg,Dahme_Spreewald_Kreis,False,55.0,470.0,110.0,360.0,False,negotiable,1.0,2.0,True,True,1.0
Brandenburg,Elbe_Elster_Kreis,False,80.67,517.0,97.0,420.0,False,yes,3.0,3.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,34.51,315.0,90.0,225.0,False,no,1.0,1.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,45.89,369.0,80.0,289.0,False,negotiable,1.0,2.0,False,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,False,37.12,229.0,43.4,185.6,False,negotiable,1.0,1.0,False,False,1.0
Brandenburg,Uckermark_Kreis,False,30.0,260.0,70.0,190.0,False,no,1.0,1.0,False,True,0.0
Brandenburg,Dahme_Spreewald_Kreis,True,90.5,885.0,90.0,795.0,True,no,3.0,3.0,True,True,1.0
Brandenburg,Elbe_Elster_Kreis,True,66.0,361.0,66.0,295.0,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,False,65.23,445.0,95.0,350.0,False,negotiable,1.0,3.0,True,True,0.0
Brandenburg,Elbe_Elster_Kreis,False,65.0,390.0,55.0,335.0,False,no,1.0,3.0,False,False,0.0
Brandenburg,Prignitz_Kreis,False,68.61,472.0,150.0,322.0,False,negotiable,3.0,3.0,False,False,0.0
Brandenburg,Cottbus,True,57.04,359.35,45.63,313.72,False,negotiable,4.0,3.0,False,True,0.0
